"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-05","2.5","0.0","0.0",,"12.8","7.8","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-06","0.0","0.0","0.0",,"22.8","7.2","7.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-07","0.0","0.0","0.0",,"22.2","7.2","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-08","0.0","0.0","0.0",,"16.7","-1.7","-1.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-09","0.0","0.0","0.0",,"24.4","-1.7","2.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-10","0.0","0.0","0.0",,"28.9","1.7","5.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-11","0.0","0.0","0.0",,"25.0","5.0","5.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-12","0.0","0.0","0.0",,"12.8","-0.6","5.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-13","0.0","0.0","0.0",,"19.4","-2.2","-1.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-14","0.0","0.0","0.0",,"23.9","-1.1","10.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-15","0.0","0.0","0.0",,"26.1","7.2","7.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-16","9.7","0.0","0.0",,"16.1","1.7","1.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-17","0.0","0.0","0.0",,"24.4","0.6","11.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-19","0.0","0.0","0.0",,"19.4","1.1","1.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-20",,"0.0","0.0",,,,
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-21",,"0.0","0.0",,"17.8","2.2","2.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-22","0.0","0.0","0.0",,"24.4","1.7","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-23","2.5","0.0","0.0",,"22.8","7.8","12.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-24","0.0","0.0","0.0",,"22.2","5.0","5.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-25","0.0","0.0","0.0",,"22.2","5.0","10.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-26","4.3","0.0","0.0",,"27.8","10.0","17.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-27",,"0.0","0.0",,"19.4","8.9","10.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-28",,"0.0","0.0",,"18.9","9.4","11.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-29","0.8","0.0","0.0",,"26.7","11.1","15.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-30","0.0","0.0","0.0",,"26.7","4.4","4.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-05-31","0.0","0.0","0.0",,"31.1","4.4","18.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-01",,"0.0","0.0",,"31.1","17.8","21.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-02",,"0.0","0.0",,"28.9","14.4","14.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-03","0.0","0.0","0.0",,"23.3","3.3","3.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-04","6.1","0.0","0.0",,"27.2","3.3","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-05","9.1","0.0","0.0",,"13.3","7.8","10.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-06","0.3","0.0","0.0",,"14.4","7.8","10.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-07","0.8","0.0","0.0",,"16.7","7.8","8.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-08","1.5","0.0","0.0",,"22.2","7.8","12.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-09","0.0","0.0","0.0",,"23.3","6.7","12.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-10","0.0","0.0","0.0",,"22.8","1.7","1.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-11","0.0","0.0","0.0",,"21.1","1.7","2.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-12","0.0","0.0","0.0",,"23.9","1.7","2.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-13","0.0","0.0","0.0",,"28.3","1.7","12.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-14","5.8","0.0","0.0",,"28.9","5.6","16.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-15","10.9","0.0","0.0",,"16.1","9.4","9.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-16","0.0","0.0","0.0",,"23.3","7.8","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-17","0.0","0.0","0.0",,"30.6","7.8","18.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-18","2.0","0.0","0.0",,"30.6","18.3","18.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-19","26.2","0.0","0.0",,"26.7","15.0","15.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-20","0.3","0.0","0.0",,"22.8","6.7","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-21","0.0","0.0","0.0",,"26.1","7.8","13.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-22","0.0","0.0","0.0",,"20.6","3.9","3.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-23","5.1","0.0","0.0",,"26.7","3.9","19.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-24",,"0.0","0.0",,"22.2","14.4","14.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-25",,"0.0","0.0",,"21.1","12.2","12.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-26","0.0","0.0","0.0",,"21.1","3.9","3.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-27","0.0","0.0","0.0",,"25.0","3.3","9.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-28","4.6","0.0","0.0",,"26.7","8.9","16.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-29","4.3","0.0","0.0",,"26.7","8.9","15.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-06-30","8.6","0.0","0.0",,"29.4","15.6","21.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-01",,"0.0","0.0",,"32.8","20.6","22.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-02",,"0.0","0.0",,"33.9","22.8","22.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-03","1.3","0.0","0.0",,"35.6","21.7","22.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-04","0.0","0.0","0.0",,"32.2","15.0","18.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-05","0.0","0.0","0.0",,"35.0","15.0","18.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-06","9.1","0.0","0.0",,"35.0","18.3","22.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-07","0.0","0.0","0.0",,"24.4","6.1","9.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-08","0.0","0.0","0.0",,"25.6","9.4","11.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-09","0.0","0.0","0.0",,"28.9","11.7","11.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-10","0.0","0.0","0.0",,"32.2","11.1","15.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-11","2.5","0.0","0.0",,"32.2","10.6","10.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-12","5.8","0.0","0.0",,"24.4","8.3","8.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-13","0.0","0.0","0.0",,"26.7","8.9","11.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-14","0.0","0.0","0.0",,"30.6","11.1","18.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-15","0.0","0.0","0.0",,"26.1","16.1","16.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-16","0.0","0.0","0.0",,"30.6","12.8","12.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-17","0.5","0.0","0.0",,"33.3","12.8","23.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-18","9.4","0.0","0.0",,"33.3","12.8","12.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-19","0.0","0.0","0.0",,"23.3","6.1","18.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-20","0.0","0.0","0.0",,"26.7","6.1","11.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-21","0.0","0.0","0.0",,"32.8","11.1","12.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-22","0.0","0.0","0.0",,"32.2","12.2","13.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-23","4.8","0.0","0.0",,"28.3","11.7","20.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-24","1.5","0.0","0.0",,"27.8","20.6","22.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-25","0.0","0.0","0.0",,"34.4","22.2","22.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-26","32.8","0.0","0.0",,"30.0","19.4","22.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-27","0.5","0.0","0.0",,"30.0","16.7","20.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-28","2.8","0.0","0.0",,"30.0","15.6","22.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-29","0.0","0.0","0.0",,"28.3","15.0","15.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-30","0.0","0.0","0.0",,"26.1","12.8","12.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-07-31","0.8","0.0","0.0",,"29.4","12.2","15.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-01","1.3","0.0","0.0",,"28.3","15.6","17.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-02","0.3","0.0","0.0",,"29.4","17.2","21.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-03","0.0","0.0","0.0",,"30.0","18.3","18.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-04","0.0","0.0","0.0",,"27.2","18.3","18.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-05",,"0.0","0.0",,"28.9","15.6","17.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-06",,"0.0","0.0",,"32.8","17.8","28.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-07","0.5","0.0","0.0",,"34.4","18.9","18.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-08",,"0.0","0.0",,"27.2","17.2","19.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-09",,"0.0","0.0",,"30.0","19.4","19.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-10",,"0.0","0.0",,"27.2","13.9","13.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-11",,"0.0","0.0",,"25.6","9.4","20.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-12",,"0.0","0.0",,"28.3","13.9","15.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-13",,"0.0","0.0",,"28.3","15.6","15.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-14","0.0","0.0","0.0",,"30.6","15.6","19.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-15","0.8","0.0","0.0",,"31.1","16.7","17.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-16","0.0","0.0","0.0",,"28.9","17.2","17.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-17","0.5","0.0","0.0",,"25.6","10.0","11.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-18","4.8","0.0","0.0",,"25.0","11.1","16.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-19","0.0","0.0","0.0",,"25.0","12.8","12.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-20","0.0","0.0","0.0",,"28.9","11.7","11.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-21","0.0","0.0","0.0",,"28.9","11.1","11.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-22","0.3","0.0","0.0",,"28.3","10.6","19.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-23","1.3","0.0","0.0",,"23.9","10.6","11.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-24","0.0","0.0","0.0",,"24.4","9.4","13.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-25","0.0","0.0","0.0",,"30.6","9.4","21.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-26",,"0.0","0.0",,"30.6","15.0","15.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-27",,"0.0","0.0",,"26.7","15.0","16.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-28","0.0","0.0","0.0",,"27.8","16.1","25.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-29","0.3","0.0","0.0",,"33.3","19.4","19.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-30","10.2","0.0","0.0",,"35.0","15.6","15.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-08-31","0.3","0.0","0.0",,"17.8","7.8","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-01","0.0","0.0","0.0",,"27.8","7.8","18.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-02","0.0","0.0","0.0",,"28.3","15.6","21.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-03","0.0","0.0","0.0",,"29.4","21.7","22.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-04","40.6","0.0","0.0",,"33.3","18.9","18.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-05","0.0","0.0","0.0",,"27.8","15.6","16.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-06","0.0","0.0","0.0",,"34.4","16.1","25.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-07","3.8","0.0","0.0",,"25.6","8.3","8.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-08","0.0","0.0","0.0",,"23.9","6.1","6.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-09",,"0.0","0.0",,"17.8","2.8","3.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-10",,"0.0","0.0",,"18.9","3.9","3.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-11","15.0","0.0","0.0",,"17.8","3.9","13.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-12","0.8","0.0","0.0",,"20.6","13.9","16.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-13","0.0","0.0","0.0",,"24.4","13.3","13.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-14","0.0","0.0","0.0",,"28.9","10.6","10.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-15","0.0","0.0","0.0",,"31.1","10.6","13.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-16","0.0","0.0","0.0",,"31.1","13.3","16.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-17","0.0","0.0","0.0",,"30.6","16.7","16.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-18","0.0","0.0","0.0",,"31.1","16.1","17.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-19","0.0","0.0","0.0",,"27.2","11.7","11.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-20","0.0","0.0","0.0",,"18.3","10.0","10.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-21","0.0","0.0","0.0",,"18.3","10.0","16.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-22","18.5","0.0","0.0",,"21.1","11.7","11.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-23","0.0","0.0","0.0",,"18.9","0.6","6.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-24","0.0","0.0","0.0",,"10.0","6.7","6.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-25","0.0","0.0","0.0",,"18.3","5.0","6.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-26","2.5","0.0","0.0",,"20.0","6.1","19.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-27","27.7","0.0","0.0",,"23.9","6.1","8.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-28","2.3","0.0","0.0",,"18.9","6.7","12.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-29","0.5","0.0","0.0",,"22.8","10.0","10.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-09-30",,"0.0","0.0",,"18.9","7.8","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-01",,"0.0","0.0",,"12.8","4.4","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-02","7.4","0.0","0.0",,"12.2","7.8","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-03","18.5","0.0","0.0",,"12.2","7.8","11.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-04","0.5","0.0","0.0",,"12.2","7.2","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-05","0.5","0.0","0.0",,"22.8","0.6","0.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-06","0.0","0.0","0.0",,"22.8","0.0","6.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-07",,"0.0","0.0",,"17.2","2.2","7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-08",,"0.0","0.0",,"16.7","7.2","7.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-09","0.3","0.0","0.0",,"17.8","7.2","17.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-10","1.0","0.0","0.0",,"27.2","16.7","20.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-11","0.0","0.0","0.0",,"27.2","11.7","12.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-12",,"0.0","0.0",,"21.1","11.7","11.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-13","0.8","0.0","0.0",,"12.2","2.8","3.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-14","0.5","0.0","0.0",,"7.8","2.8","2.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-15","0.0","0.0","0.0",,"14.4","-0.6","1.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-16","5.1","0.0","0.0",,"14.4","0.6","4.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-17","0.0","0.0","0.0",,"14.4","0.6","7.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-18","2.0","0.0","0.0",,"14.4","-1.1","-1.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-19","0.0","0.0","0.0",,"5.6","-2.2","3.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-20","0.5","0.0","0.0",,"16.1","1.1","10.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-21",,"0.0","0.0",,,,
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-22","0.3","0.0","0.0",,"0.0","-1.1","-0.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-23","0.8","0.0","0.0",,"6.7","-2.2","1.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-24","8.1","0.0","0.0",,"12.2","0.6","3.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-25","6.1","0.0","0.0",,"3.3","-1.7","0.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-26","1.3","0.0","0.0",,"0.6","-1.7","-1.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-27",,"0.0","0.0",,"5.6","-4.4","-3.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-28",,"0.0","0.0",,"5.0","-3.9","2.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-29",,"0.0","0.0",,"6.1","2.2","4.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-30","3.3","0.0","0.0",,"8.3","1.1","1.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-10-31","0.0","0.0","0.0",,"3.3","-2.2","-1.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-01","8.4","0.0","0.0",,"8.3","-1.7","6.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-02","22.6","0.0","0.0",,"7.8","5.0","6.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-03","10.2","0.0","0.0",,"8.3","6.1","6.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-04",,"25.0","0.0",,"7.8","0.6","0.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-05",,"0.0","0.0",,"6.7","-3.3","-2.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-06",,"0.0","0.0",,"7.8","-2.2","7.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-07","7.1","0.0","0.0",,"12.2","-2.2","10.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-08","0.0","0.0","0.0",,"12.2","5.0","5.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-09","0.0","0.0","0.0",,"7.2","-3.9","-3.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-10","11.4","0.0","0.0",,"4.4","-3.9","1.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-11","0.0","0.0","0.0",,"1.7","-8.3","-8.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-12","0.0","0.0","0.0",,"-4.4","-8.3","-4.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-13","1.0","0.0","0.0",,"6.1","-4.4","0.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-14","0.5","51.0","51.0",,"1.1","-9.4","-9.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-15","0.0","0.0","51.0",,"1.1","-15.0","-14.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-16",,"203.0","203.0",,"-2.8","-14.4","-5.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-17","6.4","102.0","305.0",,"-1.7","-5.6","-5.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-18","2.5","0.0","254.0",,"1.1","-5.0","-5.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-19","0.0","0.0","229.0",,"-1.7","-5.0","-2.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-20","0.0","0.0","229.0",,"4.4","-6.1","-5.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-21","0.3","25.0","254.0",,"-2.8","-7.8","-7.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-22","0.0","0.0","254.0",,"-2.8","-17.8","-15.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-23","0.0","0.0","254.0",,"-12.2","-26.7","-25.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-24","0.0","0.0","254.0",,"-1.7","-25.6","-10.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-25","35.3","0.0","152.0",,"6.1","-11.1","0.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-26","0.0","0.0","152.0",,"3.3","0.0","0.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-27","0.0","5.0","152.0",,"5.6","0.0","0.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-28","2.5","229.0","356.0",,"1.7","-0.6","-0.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-29","0.5","51.0","356.0",,"0.6","-0.6","0.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-11-30","0.0","0.0","356.0",,"2.2","-1.1","-1.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-01","0.0","0.0","330.0",,"2.8","-1.7","-1.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-02",,"0.0","279.0",,"1.7","-2.2","-2.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-03",,"0.0","229.0",,"5.0","-2.2","-1.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-04",,"25.0","254.0",,"3.3","-5.0","-5.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-05","0.0","0.0","254.0",,"-5.0","-8.9","-8.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-06","0.0","25.0","279.0",,"-2.8","-11.7","-3.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-07","0.0","25.0","305.0",,"-0.6","-8.9","-8.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-08","0.0","25.0","330.0",,"-7.8","-25.6","-25.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-09","0.0","0.0","305.0",,"-3.9","-25.0","-7.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-10","0.0","0.0","254.0",,"-0.6","-7.2","-7.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-11","0.0","0.0","254.0",,"-5.0","-20.6","-19.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-12","0.0","25.0","279.0",,"-3.3","-20.0","-8.3"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-13","0.0","0.0","279.0",,"-8.3","-25.6","-25.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-14","0.0","0.0","279.0",,"-3.3","-25.0","-6.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-15","8.9","0.0","178.0",,"5.0","-8.3","2.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-16","0.0","0.0","127.0",,"5.0","1.1","1.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-17","0.0","0.0","102.0",,"4.4","-6.7","-1.1"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-18","0.3","76.0","152.0",,"0.6","-9.4","-9.4"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-19","0.0","0.0","152.0",,"0.6","-15.0","-15.0"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-20","0.0","0.0","152.0",,"-1.7","-16.1","-10.6"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-21","13.7","0.0","102.0",,"7.2","-11.7","7.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-22","24.4","0.0","51.0",,"15.0","2.2","2.2"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-23","0.0","13.0","51.0",,"2.2","-8.9","-8.9"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-24","0.0","0.0","51.0",,"-6.7","-13.3","-6.7"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-25","0.0","0.0","51.0",,"-3.3","-13.9","-12.8"
"USC00432773","ENOSBURG FALLS 2, VT US","2018-12-26","0.0","0.0","51.0",,"-3.3","-18.9","-9.4"
